Date,User,Number of likes,Tweeted from,Tweets
2022-10-24 13:17:02+00:00,ndtvfeed,48,NDTVfeed,Markets Positive About Rishi Sunak As He Inherits A UK Economy In Crisis https://t.co/ofJ7GpDAMH https://t.co/0YxOZhgDmn
2022-10-24 13:16:58+00:00,shortl2021,14,Twitter Web App,7/8. And the UK is more financialized than Italy. Such malignant tumours as private equity and derivatives overlays have their tendrils throughout the UK economy just as the biggest bubble in history goes spectacularly bust.
2022-10-24 13:16:38+00:00,karthicmohan,0,Twitter for iPhone,"@RishiSunak Congrats Prime Minister! Happy Diwali to you, UK people and UK economy."
2022-10-24 13:16:20+00:00,henson40,0,Twitter for Android,"The Guardian: UK economy shrinks by 0.3% on back of manufacturing slump.
https://t.co/jrvGXJV3Nu

via @GoogleNews"
2022-10-24 13:16:11+00:00,henson49_50,0,Twitter for Android,"The Guardian: UK economy shrinks by 0.3% on back of manufacturing slump.
https://t.co/TrMXthnUBD

via @GoogleNews"
2022-10-24 13:16:10+00:00,AUSTINS41901555,0,Twitter for iPhone,@CAChirag 🤦‍♂️ UK economy getting ready to be doomed further soon
2022-10-24 13:16:08+00:00,Kevsol,3,Twitter for Android,"Sunak has no mandate from Conservative party members or the general public. He helped trash the UK economy and was part of the Johnson regime that was involved in cronyism, corruption and law-breaking. He can get in the bin. #GeneralElectionN0W"
2022-10-24 13:16:00+00:00,richdstew,1,Twitter for iPhone,@mrdanwalker Hopefully the UK economy reacts as well as the Aston Villa squad
2022-10-24 13:15:59+00:00,ashwinkk,0,Twitter Web App,"@JaiveerShergill @RishiSunak Jaiveer, the real issue is Mr Sunak has been at the helm of UK economy which has spiralled into low growth high inflation and taxes!"
2022-10-24 13:15:43+00:00,twhall091,1,Twitter for Android,This short film on how #Brexit has seriously damaged the UK economy from the @FT is excellent. We are in serious trouble as a country unless we address this. https://t.co/mIZN1gTsrn
2022-10-24 13:15:28+00:00,raisethegame,11,Twitter for iPad,"@DavidS1947 She @EmilyThornberry is a nasty piece of work. She can tolerate playing ‘shots each’ at power with the Tories, but is terrified of Scottish independence, @theSNP and what the UK economy would be like without Scotland’s resources. @NicolaSturgeon"
2022-10-24 13:15:04+00:00,HAtsukoPeridot8,0,Twitter Web App,Do you agree that the current UK economy condition should be improved as priority locally in the world so this time he might be suitable with the priority?
2022-10-24 13:14:59+00:00,marc4indy,30,Twitter for iPhone,"I can’t deny it’s impressive and a relief that the UK has its first BAME PM 👏🏻

Such a shame he is unelected, he is responsible for destroying the UK economy, he is a criminal, he embezzled the system to allow his wife to avoid paying tax, he is corrupt, he is transphobic etc etc"
2022-10-24 13:14:44+00:00,Kuldeep9Sharma,1,Twitter Web App,"#RishiSunak is the new UK PM as rival candidate Penny Mordaunt withdraws from the race.

Congratulations, @RishiSunak!

I am sure you will repair the UK economy and make the country great again."
2022-10-24 13:13:54+00:00,BremainInSpain,27,Twitter for Android,"UK economy is “frankly doomed""
Billionaire investor and Tory supporter Guy Hands says the UK economy is ""frankly doomed"" and has been this way since the failed Brexit deal
Latest article by our chair @Suewilson91 MBE in @YorksBylines 
https://t.co/b8ivTxHB03"
2022-10-24 13:13:51+00:00,KunalPrakashJha,0,Twitter for Android,"On #Diwali    
UK is #ReadyForRishi as England got the 1st Indian Origin PM of UK.
Congratulations #RishiSunak fr becoming d nxt UK PM.
He has to live up to his following promises:
•Fixing UK economy
•Uniting d Party
•Keeping Brexit Safe
In order to deliver for the country."
2022-10-24 13:13:38+00:00,drtalbion,1,Twitter for iPhone,Tory backer says UK economy is ‘frankly doomed’ without #Brexit renegotiation. Rejoin the #EU and rejoice.  https://t.co/DWwSwqIaMx
2022-10-24 13:13:31+00:00,AnkitSh57253677,0,Twitter for Android,"@BBCBreaking No one can stop this domino of UK economy......
Don't make him scapegoat of allegations"
2022-10-24 13:13:29+00:00,sampate86231930,0,Twitter for iPhone,"What a turn around! Now Raj has really accepted a Brown Sahib to be their leader! Amazing. Hope Rishi gets the UK economy up and running and really true to his nature will work for his Karma Bhumi. Janma bhumi is Bharat, but his Karma Bhumi is Britain. Historical moment indeed."
2022-10-24 13:13:23+00:00,gimbal00,0,Twitter for iPhone,"@TheScri76057990 @markkennedy1974 @JamesMelville 2016.  Uk economy 90% size of Germany’s. Now less than 70% size of Germany’s. 

But sure.  You know better, don’t you lad?  Yeah. Right."
2022-10-24 13:12:39+00:00,BigDee01,0,Twitter for iPhone,@LBC @SangitaMyska I noticed that d lady kept misinterpreting d man's words thou. Another one was when she continuously made excuses for rishi in case of him relinquished his green card. He did cos he was caught out. Same applies to rishi's wife non paid tax to the UK economy. He can dis be missed
2022-10-24 13:12:25+00:00,BarneyAllen,1,Twitter Web App,@GBNoobs @Andrea__Green @its_johnmartin @LBC Starmer knows that he is ignoring the single biggest issue facing the UK economy because he is taking pro-EU Labour supporters' votes for granted in a vain attempt to win back the votes of reactionary Leave voters that no self-respecting social democratic party should chase.
2022-10-24 13:12:24+00:00,JMalinowskiR,0,Twitter for iPhone,Tory backer says UK economy is ‘frankly doomed’ without Brexit renegotiation (and it will get worse with #RishiSunak) https://t.co/hgrw37FpsJ
2022-10-24 13:11:33+00:00,Kk_135790,9,Twitter for Android,@TarekFatah @RishiSunak Hope everything goes good..and gets UK economy on track and people be happy around ..Wishing him all the very best..hope citizens of UK understand and country be peaceful..also keep a tab always on terrorist and Islamic radicals within the country
2022-10-24 13:11:19+00:00,camiel_coenen,6,Twitter for Android,"@OutlierBlackBox @adam_tooze @AlessioUrban That is going to be a problem in the long run, the UK economy may be 'service based' but you cannot  indefinitely import much more than the goods and services you export. Only the U.S. can avoid this fate to a certain extent, thanks to the Dollar being the reserve currency."
2022-10-24 13:10:31+00:00,josejolivas,1,Twitter for Android,"Tory backer says UK economy is ‘frankly doomed’ without Brexit renegotiation.
 https://t.co/D1STH5pOhR"
2022-10-24 13:10:05+00:00,CECANational,0,Twitter Web App,"CECA: Contractors Seek Stability From New PM
 https://t.co/guCthWckBH #construction #infrastructure #UKeconomy"
2022-10-24 13:09:30+00:00,CharlieEngel,5,Twitter Web App,"So @RishiSunak, the Ex-Chancellor who began the rot of the UK economy, worsened the Covid crisis and repeatedly spread Johnson's lies just months ago, is now Prime Minister of the UK. 

All without a single vote of any kind cast. What a mess. 

#GeneralElectionNow https://t.co/GdYO29jxLZ"
2022-10-24 13:08:01+00:00,ElCholo1811,3,Twitter for Android,"If Sunak is true Indian blood he should absolutely run the UK economy down to the ground, put them in shambles, incite riots and then leave the country."
2022-10-24 13:06:57+00:00,kevinpbreslin,1,Twitter Web App,UK economy is “frankly doomed” https://t.co/x0G0263yFR
2022-10-24 13:06:37+00:00,linnetdoonan,0,Twitter Web App,@IsabelOakeshott @JustStop_Oil The same as Boris Johnson who vandalised the UK economy
2022-10-24 13:06:32+00:00,fawnee47,0,Twitter Web App,UK economy now 'doomed' if Tories do not own up to Brexit mistake says prominent businessmen https://t.co/iYHYN5AQI6
2022-10-24 13:06:10+00:00,nmendham,0,Twitter Web App,"@PennyMordaunt Well for what it's worth, I thought you were the last hope to at least recover the UK economy and start getting things turned around (even though you're a Tory) and was sad to see you didn't get the votes. Too real probably."
2022-10-24 13:06:01+00:00,LandbayUK,1,HubSpot,"⚠️DON'T FORGET TO REGISTER ⚠️

Join us tomorrow for our webinar with Simon French, where we will look at the impact of political turmoil and how this could affect the UK economy and housing market.
 
Save your spot here - https://t.co/OjshTZLhgO https://t.co/TkGb9U9haI"
2022-10-24 13:06:00+00:00,vasumogan,1,Twitter for Android,@FirstSquawk Full covered fakir from India to be PM of full naked UK economy.
2022-10-24 13:05:28+00:00,iamgoldPTee,0,Twitter for Android,It is now confirmed! Welcome @RishiSunak our new Prime Minister. May the odds be in your favour and may you salvage the UK economy. Bravo
2022-10-24 13:04:57+00:00,CognitiveEmpat1,0,Twitter Web App,"@JamesFlanderss @UKLabour I'm not (yet) a Labour supporter but this is correct.

Call General Election so that media can insist that all parties explain how UK economy got to its current state &amp; what their solution is. (New manifestos from all needed.)"
2022-10-24 13:04:34+00:00,AlanFresco4,6,Twitter for Android,"@BagginsGSX1250 @dhothersall A hard border with the EU has damaged the UK economy, no doubt you agree?
A hard border inside Britain would have the same negative effect but multiplied several times as 60% of our trade is with the rest of the UK. https://t.co/204KzRKvsN"
2022-10-24 13:04:13+00:00,chuck85258,0,Twitter Web App,"Prime Minister Liz Truss’s brief time in office will carry a sizable price tag for the UK economy, according to Bloomberg Economics https://t.co/tVX34kjSdm via @business"
2022-10-24 13:04:09+00:00,6thGUARDS_TNK,0,Twitter for Android,"@nytimesworld Lies ahead?
Simple.
Tax increases. Reduction in spending. Frugality to keep the money markets happy and have confidence in the UK economy.
Reducing inflation is paramount."
2022-10-24 13:03:46+00:00,Shaunghosh,0,Twitter Web App,"I feel we are on a merry go round of each party doing its best to crash the UK economy 

and every time we the many end up paying their price

Eton...Turning out experts my foot 

Eton ..turning out Privileged idiots  ..more like"
2022-10-24 13:03:35+00:00,davidottewell,0,Twitter for Android,"@PaulTaylor8000 In the long term the problem with the UK economy is a lack of growth. Infrastructure planning for the next two decades simply has to include NPR, or something very like it."
2022-10-24 13:03:28+00:00,sandeepsahay,0,Twitter for Android,@RishiSunak Congratulations Mr. Rishi Sunak for the PM of UK. Hope you will heal UK Economy.
2022-10-24 13:03:16+00:00,brexitdb,1,BrexitDB.com,"Tory backer says UK economy is ‘frankly doomed’ without Brexit renegotiation
https://t.co/4392I7dyTg
- https://t.co/40naM7zCeX"
2022-10-24 13:02:31+00:00,ByCycleBee,0,Twitter for iPhone,Who knew?🤷🏼‍♀️Tory backer says UK economy is ‘frankly doomed’ without Brexit renegotiation https://t.co/86BVQZS4jT
2022-10-24 13:02:06+00:00,iShujaAhmedCh,0,Microsoft Power Platform,"Prime Minister Liz Truss's brief time in office will carry a sizable price tag for the UK economy, according to Bloomberg Economics https://t.co/XNibwk2Mr6"
2022-10-24 13:01:54+00:00,worlab1,0,Circleboom Publish,UK economy is “frankly doomed” https://t.co/ZqBM1WPOzo
2022-10-24 13:01:37+00:00,MaceNewsMacro,0,Twitter Web App,"UK POLITICS: PENNY MOURDANT DROPS OUT OF CONSERVATIVE PARTY LEADERSHIP RACE; RISHI SUNAK WILL BECOME PRIME MINISTER
#ukpolitics #ukeconomy #rishisunak #pennymourdant"
2022-10-24 13:01:28+00:00,Stuart_Hood,3,Twitter for Android,@PeteWishart Can the Scottish Affairs Committee get figures for how much Scotland's energy resources contribute to the UK economy? Especially useful in the light of Labour's plan to nationalise it to prop up the Brexitory economy in England.
2022-10-24 13:01:08+00:00,FisherGerman,2,Hootsuite Inc.,"With the support of a Lincolnshire farmer, we are piloting a new way to combat a persistent crop weed which could save farmers thousands of pounds and costs the UK economy around £400 million a year in lost crops.

Read more https://t.co/iwVwi9xMob

#WeAreFG #Farming #Blackgrass https://t.co/S3mNTd9Caa"
2022-10-24 12:58:05+00:00,eeh100,0,Twitter Web App,"""Tory backer says UK economy is ‘frankly doomed’ without Brexit renegotiation""

Post-Brexit economy = higher taxes and interest rates and fewer social services.

https://t.co/B4XoNKEKRC"
2022-10-24 12:56:44+00:00,business,43,SocialFlow,"Prime Minister Liz Truss's brief time in office will carry a sizable price tag for the UK economy, according to Bloomberg Economics https://t.co/G6HLfAenQ1"
2022-10-24 12:55:11+00:00,So_journerYah,0,Twitter for Android,"@TheDemocrats candidates running away from @POTUS should stop. 
They should point out that UK PM resigned because tax cut policy she tried to introduce made UK economy worse and now they looking to do tax increase like #InflationReductionAct 
#VoteBlueDownBallotLocalStateFederal"
2022-10-24 12:55:09+00:00,The_RealBan,27,Twitter for Android,@dmuthuk Rishi Sunak's key expectation is to handle the UK economy like an adult. What on earth are you blabbering about?
2022-10-24 12:54:57+00:00,2020_NATURA,0,Twitter for Android,"UK economy is ‘frankly doomed’ without Brexit re_renegotiation 🍋
https://t.co/8vZxrFeZ5M"
2022-10-24 12:52:59+00:00,NVitalityLtd,1,Canva,"Lack of menopause awareness and support is costing the UK economy £10 billion according to a study undertaken by Balance Menopause.
We are dedicated to raising menopause awareness and care. We will continue our mission to enable more women to thrive in the workplace. https://t.co/oWLrOHgEtY"
2022-10-24 12:52:25+00:00,SebastianKoh8,0,Twitter for iPhone,U.K. Political Chaos. UK Economy.
2022-10-24 12:52:10+00:00,brendan_92,2,Twitter Web App,@JohnRentoul @_SeanOGrady The UK economy was doing much better under the Tories in the run-up to 1997 than it's going to be doing in the next two years.  Didn't help them much then.  There comes a tide in the affairs of men...
2022-10-24 12:51:49+00:00,deeds_are,0,Twitter for iPad,Tory backer says UK economy is ‘frankly doomed’ without Brexit renegotiation.  Voting to leave was an entirely unpatriotic act!   https://t.co/KVVZk9ngon
2022-10-24 12:51:42+00:00,filsdelenin,3,Twitter for iPhone,"A gloomy but accurate assessment of the consequences of Tory brexit.

Tory backer says UK economy is ‘frankly doomed’ without Brexit renegotiation https://t.co/QxX5yLMh2I"
